UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,ambient_temp_C,factory_load_pct
9255,L56434,L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,1,29.09535781268834,73.03527634606857
9256,L56435,L,298.2,309.0,1651,31.5,197,0,0,0,0,0,0,1,25.62303878892729,53.76561617285649
9257,L56436,L,298.2,309.1,1569,35.2,199,0,0,0,0,0,0,1,23.82064872190847,85.9527698888433
9258,M24117,M,298.3,309.1,1296,58.7,201,0,0,0,0,0,0,2,22.52064594600641,64.59259829582949
9259,H38672,H,298.3,309.0,1379,43.2,0,0,0,0,0,0,0,0,41.84186802812972,52.44441147525926
9260,M24119,M,298.2,309.0,1694,28.0,5,0,0,0,0,0,0,2,26.74224049907932,95.13755074870389
9261,L56440,L,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,1,18.372163198335613,74.15505460469551
9262,H38675,H,298.3,309.0,1470,38.4,10,0,0,0,0,0,0,0,35.46854879502767,64.04805265865107
9263,M24122,M,298.3,309.1,1404,47.0,15,0,0,0,0,0,0,2,31.055354525552854,85.81932789424557
9264,L56443,L,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,1,24.16766784490106,94.29511888412819
9265,M24124,M,298.3,309.0,1526,36.9,20,0,0,0,0,0,0,2,23.33440455656929,50.015353751687776
9266,M24125,M,298.3,308.9,1390,49.7,23,0,0,0,0,0,0,2,31.367363980791154,84.39260925210769
9267,L56446,L,298.2,308.9,1737,25.5,26,0,0,0,0,0,0,1,26.765408362552726,88.35058470092108
9268,L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,1,18.370110907774496,60.496371363974646
9269,L56448,L,298.2,308.8,1666,31.5,30,0,0,0,0,0,0,1,36.936199823023344,74.48119157050871
9270,L56449,L,298.2,308.8,1354,60.9,32,0,0,0,0,0,0,1,25.830047688920214,54.46429494589679
9271,L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,1,35.47785868241213,87.33749412576738
9272,L56451,L,298.2,308.7,1991,20.5,36,0,0,0,0,0,0,1,34.39217478982857,92.37280092816763
9273,L56452,L,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,1,22.99495227758593,55.40933286623303
9274,H38687,H,298.2,308.7,1520,35.7,40,0,0,0,0,0,0,0,33.16594932181574,90.82301267164173
9275,L56454,L,298.2,308.7,1428,54.9,45,0,0,0,0,0,0,1,24.742787250681594,88.57850852422668
9276,L56455,L,298.2,308.7,1605,29.4,47,0,0,0,0,0,0,1,18.66649706598029,67.34566601854486
9277,L56456,L,298.1,308.7,1691,30.3,49,0,0,0,0,0,0,1,25.877009169889288,84.51447649667917
9278,L56457,L,298.2,308.7,1447,48.4,51,0,0,0,0,0,0,1,29.988187508881396,50.00240619471559
9279,H38692,H,298.2,308.8,1606,39.9,53,0,0,0,0,0,0,0,25.68631676001831,96.58988272329992
9280,M24139,M,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,2,26.464758295374494,77.51916176541864
9281,H38694,H,298.2,308.8,1470,43.3,61,0,0,0,0,0,0,0,33.717830224643066,81.01694320309997
9282,L56461,L,298.2,308.9,1336,45.0,66,0,0,0,0,0,0,1,28.532469901450458,83.23297067695493
9283,M24142,M,298.2,308.9,1414,44.3,68,0,0,0,0,0,0,2,23.783508443575236,78.06845086091833
9284,M24143,M,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,2,31.510151618336632,92.83819437697315
9285,L56464,L,298.2,308.9,1683,31.7,74,0,0,0,0,0,0,1,28.988377834771224,80.4850916075772
9286,M24145,M,298.2,309.0,1410,47.6,76,0,0,0,0,0,0,2,15.391975992689785,95.38799956202362
9287,L56466,L,298.2,308.9,1605,32.0,79,0,0,0,0,0,0,1,30.141764568857244,79.11658111170044
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,1,29.95914353858051,58.55612109902833
9289,L56468,L,298.2,308.9,1444,53.1,83,0,0,0,0,0,0,1,28.1006056479043,95.67812779196515
9290,L56469,L,298.2,308.9,1367,45.0,85,0,0,0,0,0,0,1,32.45850290534788,84.08137491798884
9291,L56470,L,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,1,24.638032078367488,84.96194972177781
9292,L56471,L,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,1,29.682498944104506,99.27408752858008
9293,L56472,L,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,1,20.165203144163236,53.75982771047896
9294,L56473,L,298.3,309.1,1437,38.0,93,0,0,0,0,0,0,1,30.03545191699416,71.42963035475856
9295,L56474,L,298.1,309.0,1437,36.2,95,0,0,0,0,0,0,1,37.76529847769948,61.95476964933076
9296,M24155,M,298.2,309.0,1413,47.9,97,0,0,0,0,0,0,2,23.025718237662296,81.52132323568286
9297,H38710,H,298.2,309.0,1524,39.1,100,0,0,0,0,0,0,0,24.200989340061124,90.34058418740359
9298,M24157,M,298.1,308.9,1479,43.4,105,0,0,0,0,0,0,2,24.44992278554224,98.31553544462064
9299,L56478,L,298.1,308.9,1313,50.6,108,0,0,0,0,0,0,1,28.649991129007976,72.729805347736
9300,M24159,M,298.1,308.9,1335,50.4,110,0,0,0,0,0,0,2,22.68481863573141,89.3109115321302
9301,L56480,L,298.1,308.9,1367,41.9,113,0,0,0,0,0,0,1,30.106236893454902,95.85257960201898
9302,M24161,M,298.1,308.9,1459,50.3,115,0,0,0,0,0,0,2,32.234199727345825,84.16627162679424
9303,M24162,M,298.1,308.9,1804,25.1,118,0,0,0,0,0,0,2,30.67173606726892,62.13662762248856
9304,L56483,L,298.2,309.0,1491,38.3,121,0,0,0,0,0,0,1,19.15792287180964,80.39270755538956
9305,L56484,L,298.3,309.1,1537,43.0,123,0,0,0,0,0,0,1,32.97583832579303,98.49760239085933
9306,H38719,H,298.3,309.1,1646,30.2,125,0,0,0,0,0,0,0,32.6868370712684,99.37769144307828
9307,M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,2,32.150806861731525,82.1179911858389
9308,L56487,L,298.3,309.1,1395,49.8,133,0,0,0,0,0,0,1,29.864211243279126,94.34938789359947
9309,L56488,L,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,1,29.100946571025663,60.017468192430144
9310,L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,1,33.16194699063198,62.303930247610836
9311,L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,1,37.617567438017275,97.64438064424299
9312,L56491,L,298.4,309.4,1540,43.2,141,0,0,0,0,0,0,1,23.23479768317575,56.761768774740396
9313,H38726,H,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,0,33.390626978973856,59.555321904673946
9314,L56493,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,1,27.568914509962735,71.02742995600258
9315,M24174,M,298.5,309.4,1565,33.7,150,0,0,0,0,0,0,2,27.351634739856998,79.47921438766753
9316,L56495,L,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,1,20.31734654808981,80.19086094841359
9317,H38730,H,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,0,26.576052952423026,64.59880043327821
9318,L56497,L,298.5,309.5,1480,38.1,160,0,0,0,0,0,0,1,23.013675210157924,96.0306948975174
9319,L56498,L,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,1,25.68072785247027,95.75499538039314
9320,L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,1,22.509068081109252,69.60340265261863
9321,L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,1,25.75545806343497,71.71458847151486
9322,L56501,L,298.4,309.2,1335,53.5,168,0,0,0,0,0,0,1,25.969448214882984,85.1248558411956
9323,M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,2,28.483774592194003,83.14979481994504
9324,L56503,L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,1,19.926250688543345,69.11485074804811
9325,L56504,L,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,1,20.77240926127338,70.71221257605018
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,2,29.809571353652633,67.40194717107696
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,1,24.012809414649507,61.76925034766539
9328,L56507,L,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,1,33.37264895114966,72.90691814620698
9329,H38742,H,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,0,29.126348610075233,84.32170659512701
9330,L56509,L,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,1,31.033810751032036,87.09833526571465
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,2,35.05346160210448,88.94368241279813
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,1,26.451445940967137,68.73660067265607
9333,M24192,M,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,2,25.127566472918623,88.23179971424868
9334,L56513,L,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,1,32.35851292799407,50.325815784593765
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,1,30.547567819648428,73.85249688584412
9336,L56515,L,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,1,27.063348450893496,89.69522000663454
9337,L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,1,34.95728983477971,81.50223603206766
9338,H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,0,26.938778450800346,73.70315620772539
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,0,28.163868187778906,82.23210033031745
9340,L56519,L,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,1,28.10611325417129,95.3473001574332
9341,H38754,H,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,0,23.327030525507645,78.31909003051037
9342,M24201,M,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,2,28.387926947431954,89.9893095730053
9343,H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,0,34.983800886992455,99.03713626125989
9344,M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,2,30.22484157688088,85.27841010377833
9345,L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,1,28.155317131994657,78.66628819445317
9346,L56525,L,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,1,27.191163594171655,51.874297356267014
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,2,29.654335142031755,68.72389491272938
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,2,31.748833142445925,78.27213667575592
9349,L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,1,31.046194154448763,89.86032858530163
9350,M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,2,26.340675690890105,71.90523948237882
9351,L56530,L,298.2,308.7,2186,17.8,31,0,0,0,0,0,0,1,29.623907970550572,98.00291378823867
9352,L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,1,30.399698705741393,63.58968763118374
9353,L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,1,22.96402506236511,87.22835976051581
9354,L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,1,28.84115270591847,70.95157085420638
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,2,17.19348056848819,74.29942472829529
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,1,30.412668549105923,90.12510169327201
9357,L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,1,31.301715272813407,64.81076308258528
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,2,31.737730628932297,54.84060282975716
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,1,26.024765739152162,76.01277923067136
9360,M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,2,29.545234175120175,76.43973059018744
9361,L56540,L,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,1,35.11976922770583,89.85838861126868
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,1,35.068848241456294,98.41596031160509
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,2,27.854136503867196,52.76503431641742
9364,L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,1,28.6965981536478,79.58447368715545
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,1,33.554555723672166,84.06392651574
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,2,20.495989923689127,99.29006753742608
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,1,26.384621286614877,97.12951071384558
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,1,34.67785227768378,85.62253823559888
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,1,32.87600270842383,76.0894705622233
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,2,29.846318888249524,58.07619611496307
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,0,20.470837973346896,69.20882776022087
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,1,27.75044883479419,79.25611625285771
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,1,25.050423018750337,86.2600198297877
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,1,29.655194514086066,81.76997787395561
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,2,23.953266576025598,85.70614009138706
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,0,22.871383025126963,71.45762522759489
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,0,17.675673611581793,86.38136452855045
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,0,34.10902342488351,57.18706280098596
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,1,26.001147442784713,58.12931558815568
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,1,28.78572891851267,58.14160729147314
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,1,27.988809417629096,94.5432478517888
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,2,22.662830335197505,53.801703165431725
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,1,21.704675442759033,90.07541863667379
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,0,22.973424370013824,61.67854490233685
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,2,24.384157805853036,73.42149702476253
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,2,29.833031235069026,95.7978297732839
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,2,24.02141168239694,79.29686148437534
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,0,36.73245315797311,60.50588431161793
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,2,33.135755179465754,64.20450301594036
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,1,32.04179774832854,96.02233119478927
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,2,27.40170548763425,71.35719625549892
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,0,35.57140367860242,79.34927415033947
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,1,26.90997184439438,72.99660983126944
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,0,27.84369292922877,68.92190440242248
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,1,28.849872698746346,61.1639563466201
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,1,31.50911520271672,84.3095750242301
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,1,31.184540395014928,85.91210131360603
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,2,25.624373607776985,63.744254580369976
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,0,25.335031402870232,89.45054215274152
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,1,31.19951478576042,92.72676001508398
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,1,31.576182919456162,96.03375481198151
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,2,26.033244375885637,58.060620695918495
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,1,20.064059651607728,65.19618418066332
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,1,26.963419519958777,93.01766737518477
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,1,31.117628994129294,59.9270101413947
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,2,37.0270842320989,50.17342296217477
9407,M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0,2,22.01021018829669,93.54136551258173
9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,1,25.867143735847133,66.32247208756847
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,0,26.05298219237312,70.7248762569475
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,1,34.779026697157505,72.3167012860319
9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,2,27.825292497706837,92.41373003336142
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,1,23.463367203138674,66.89460722967303
9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,1,30.793476414609096,94.61399429282409
9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,1,25.97680739979527,80.8469569024024
9415,L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0,1,21.87806363321023,76.36433620168421
9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,2,23.536133463619247,66.28072535637313
9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0,2,36.6702097721131,62.18558481405929
9418,H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0,0,29.92104610824731,81.20292213886744
9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,1,28.538800277262716,72.34470800282881
9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,0,1,26.750531320939768,95.52580049660031
9421,L56600,L,298.0,308.4,1472,42.0,15,0,0,0,0,0,0,1,29.460744210593994,74.58193580570249
9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,2,29.401179730012473,75.58974583505956
9423,L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0,1,29.46084414103663,70.83616405680004
9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,1,28.574225451388767,89.46314984956425
9425,M24284,M,298.0,308.5,1585,33.0,24,0,0,0,0,0,0,2,32.34399169152775,71.24195990546352
9426,M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0,2,28.115521730003657,63.46709998748774
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,1,23.110305822236807,93.10154371467549
9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,1,24.93788554549566,79.841411068262
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,0,18.10490653255144,79.57551098845009
9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0,1,38.13408558021196,80.54111035819633
9431,L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0,1,32.31377295976343,85.94198741028333
9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,1,23.849647524353816,65.65339946562834
9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,1,26.5907757530145,51.69221854165014
9434,M24293,M,298.0,308.7,1430,51.9,47,0,0,0,0,0,0,2,24.815617628967832,90.52965804385047
9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,1,35.71273605687058,56.44525269408187
9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0,1,20.900614178645355,86.09098686052721
9437,L56616,L,298.0,308.6,1481,42.5,54,0,0,0,0,0,0,1,28.572380294093897,54.11576491436644
9438,M24297,M,298.1,308.7,1527,43.0,56,0,0,0,0,0,0,2,27.457360787175762,68.76539210142461
9439,M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0,2,32.134193153545574,53.15130349157691
9440,M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0,2,27.479953861376526,76.11068398138623
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,2,19.208955616722825,82.65678863907875
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,1,26.744410826787796,58.571657058909416
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0,2,23.139188910283373,68.5813809219201
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,0,28.397897732782802,96.51197455215268
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,1,35.17088518260163,72.11945585537283
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,2,19.30287377883861,90.12717844882783
9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,0,23.99888632300048,96.35923725301046
9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,2,25.236535231082513,98.71729124886433
9449,L56628,L,298.2,309.0,1780,29.3,91,0,0,0,0,0,0,1,26.091844522933943,94.91610098456846
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,2,31.70062832052622,65.87026645794846
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0,2,27.13227791219306,98.12864430805965
9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,0,30.079013628602226,90.61976208730235
9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0,2,24.87113478134112,91.85877918197438
9454,H38867,H,298.2,309.0,1360,56.8,107,0,0,0,0,0,0,0,29.149621727089688,50.75864920859174
9455,L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0,1,31.888988154388574,97.71194316591468
9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0,1,24.33850225131456,88.90451119243704
9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,1,31.906790599032576,88.398374825395
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,2,28.261863843637844,54.076236546429314
9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,1,33.22730120241126,61.62842705366656
9460,L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0,1,26.992900499615132,98.11308325689495
9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,2,29.906223275810493,75.03385374027381
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,2,27.79696884160735,69.8929009118628
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0,1,27.518938689797107,91.9970408573457
9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,2,29.29465214112845,54.367020705697215
9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0,1,30.68403734612452,70.84710081355297
9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,2,21.752175440379975,68.78503872110417
9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,1,35.16816804408939,67.49256935151963
9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0,1,18.70168479725101,65.38461218265365
9469,L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0,1,24.57593945130552,60.5037478395039
9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0,1,27.528654646175497,58.64554014952611
9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,0,30.06177984542974,82.0203058459837
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,2,35.880862638706894,95.96974206043393
9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,2,18.708542558874463,75.44258226249407
9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0,1,25.461529358051447,64.89872761733221
9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0,2,17.36583256100367,57.95800988611131
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,1,28.15810986955124,91.50716825262971
9477,M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0,2,29.358417922500152,98.57460282366068
9478,M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0,2,35.95397871085626,67.4577700733926
9479,L56658,L,298.8,309.6,1890,24.0,173,0,0,0,0,0,0,1,28.60317380446727,64.54752127760645
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,0,33.2201256472119,80.07464764874706
9481,M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0,2,30.919185407695295,88.76644904767129
9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,1,25.823759014974158,72.77014017748321
9483,H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0,0,20.955196266039803,81.50365749304746
9484,H38897,H,298.9,309.6,1546,35.3,190,0,0,0,0,0,0,0,29.375011491459055,85.8274534011646
9485,L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,1,20.539489914273183,98.02961439280895
9486,L56665,L,298.9,309.6,1589,34.2,197,0,0,0,0,0,0,1,34.47603536334822,58.25186652600417
9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,0,2,27.18968948981588,99.86912469126847
9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,1,33.97588705755708,69.60783276206143
9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,2,25.598927829338002,86.16000713632769
9490,L56669,L,298.9,309.7,1407,41.9,207,0,0,0,0,0,0,1,29.34425393200496,78.62071889864987
9491,M24350,M,299.0,309.7,1418,44.7,209,0,0,0,0,0,0,2,29.046744286673444,74.333430850442
9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0,2,27.77477940994538,84.90376843657933
9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0,1,25.836702433017038,69.78769251117976
9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0,1,29.9622800923526,56.30549906684032
9495,L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0,1,23.36918368258396,74.44466915606199
9496,H38909,H,299.3,310.0,1373,44.8,221,0,0,0,0,0,0,0,21.952823355204707,76.09579353411593
9497,M24356,M,299.2,310.0,1349,50.4,226,0,0,0,0,0,0,2,34.214134466634135,60.09510766999696
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0,0,31.635839944460503,96.78096781643285
9499,H38912,H,299.2,310.1,1542,36.1,5,0,0,0,0,0,0,0,28.3294580430112,61.37378233231456
9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0,1,36.32571191271891,70.46137970420489
9501,L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0,1,26.661172406375776,57.746484342236165
9502,L56681,L,299.3,310.3,1396,47.4,14,0,0,0,0,0,0,1,34.613516099944896,76.7898323093472
